count,date,title,description,org_link,link
1,2024-02-13 10:02:00,"1위 프로게이머·2위 백엔드개발자·3위 프론트엔드개발자, 2월 1주차 IT 직업...",<b>데이터사이언티스트</b>는 59포인트로 전일보다 3포인트 하락해 6위를 차지했다. 게임개발자는 56포인트로 전일보다 6포인트 상승해 7위를 차지했다. 클라우드엔지니어는 51포인트로 전일보다 19포인트 상승해 8위를... ,https://www.cwn.kr/news/articleView.html?idxno=26236,https://www.cwn.kr/news/articleView.html?idxno=26236
2,2024-02-12 14:06:00,"1998년부터 지금까지 쭉 업계 1위 '잡코리아', 비결은?","또 '<b>데이터 사이언티스트</b>', '클라우드 엔지니어' 등 신규 직무를 추가해 직무 선택과 채용 정보 관리가 편리해졌다. 또 앱 디자인을 개편, 더욱 명확한 색상 표현으로 경쾌하면서도 트렌디한 모습으로 변화했다. 사용자... ",http://www.g-enews.com/ko-kr/news/article/news_all/2024021211544516983b60030fa2_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2024021211544516983b60030fa2_1/article.html
3,2024-02-07 16:05:00,"엘크 비슷한 몸집, 머리엔 길이 3.5ｍ 뿔…고대 사슴의 미스터리",이용한 <b>데이터</b>와 분석법은 오늘날의 기준으로 보면 굉장히 부정확하다”며 “단순히 사슴뿔의 길이만 측정한 것 등이 그러한 예”라고 과학잡지 뉴<b>사이언티스트</b>에 말했다. 이번 연구에서 연구진은 사슴뿔의 길이가... ,https://www.hani.co.kr/arti/animalpeople/ecology_evolution/1127657.html,https://n.news.naver.com/mnews/article/028/0002676204?sid=103
4,2024-02-06 16:48:00,AI 리터러시,"주목할 부분은 AI 전문인력 수를 의미하는 인재 부문에서 세부 항목인 <b>데이터 사이언티스트</b> 및 엔지니어 수에서는 20위를 차지하여, 데이터분석 관련 인재가 부족함이 드러났다. 이는 '2022년 인공지능산업 실태조사... ",https://www.ccdailynews.com/news/articleView.html?idxno=2255625,https://www.ccdailynews.com/news/articleView.html?idxno=2255625
5,2024-02-06 16:16:00,염기훈 수원 감독 &quot;아직 베스트11 안 정했다…내부 경쟁 유도&quot; [일문일답],"피지컬 코치도 있고, <b>사이언티스트</b>도 있다. 피지컬 파트와 충분한 회의를 했다. 동계훈련을 하면서 한 차례... <b>데이터</b>도 실시간으로 확인을 해 무리하게 뛴 선수가 있다면 곧바로 휴식을 취할 수 있도록 체크하면서 체력... ",https://www.xportsnews.com/article/1821547,https://sports.news.naver.com/news.nhn?oid=311&aid=0001689228
6,2024-02-05 10:14:00,[#IT라운지] 잡코리아 '앤어워드'·코나아이-온어스 'MOU'·코바코 '방송광고...,"양자 AI CSS는 결제 <b>데이터</b>를 양자 AI 알고리즘을 활용해 가공, 미래의 연체 확률을 예측하는 새로운... 리서치 <b>사이언티스트</b>로, 총 4개 직무다. 지원자는 채용을 진행하는 직무에 대해 중복 지원할 수 있다. 서류 전형을... ",http://www.newsworks.co.kr/news/articleView.html?idxno=742555,http://www.newsworks.co.kr/news/articleView.html?idxno=742555
7,2024-02-04 10:08:00,[AW 2024 주목 솔루션] AI 도입은 더 이상 미룰 수 없는 숙명…한 번에 해결보...,이 플랫폼의 특장점은 <b>데이터 사이언티스트</b>와 머신러닝 엔지니어에 높은 자유도를 제공함으로써 다양한 유형의 ML 모델을 쉽게 개발하도록 지원한다. MLOps를 개발하는 사람들은 보통 파이썬 주피터 노트북을 가지고... ,https://www.hellot.net/news/article.html?no=86503,https://www.hellot.net/news/article.html?no=86503
8,2024-02-02 10:46:00,"1위 프로게이머·2위 백엔드개발자·3위 프론트엔드개발자, 1월 5주차 IT 직업...",<b>데이터사이언티스트</b>는 62포인트로 전일보다 1포인트 하락해 7위를 차지했다. 게임개발자는 50포인트로 전일보다 1포인트 하락해 8위를 차지했다. 정보통신기술자는 43포인트로 전일보다 2포인트 상승해 9위를... ,https://www.cwn.kr/news/articleView.html?idxno=25375,https://www.cwn.kr/news/articleView.html?idxno=25375
9,2024-02-02 10:07:00,"아이브릭스, AI 바우처 수요기업 모집…최대 2억 지원","또 도메인별 특화된 서비스를 위해 전문 컨설팅팀과 데이터 엔지니어, <b>데이터 사이언티스트</b>로 구성된 데이터 관리팀이 함께 비즈니스 모델을 발굴하고 지원한다. 기존 AI 제품군만 별도로 도입할 수도 있다.... ",https://zdnet.co.kr/view/?no=20240202100611,https://n.news.naver.com/mnews/article/092/0002320210?sid=105
10,2024-01-31 13:24:00,"[세미콘 2024] 하정우 네이버 “하이퍼클로바X 탈종속화…삼성과 AI칩 개발, ...","또한 보스톤 컨설팅 그룹이 <b>데이터 사이언티스트</b> 그룹을 생성형 AI를 사용하는 팀과 아닌 팀으로 구분한 결과 품질평가에서 각각 6점, 4점을 기록한 사례도 있다. 컨설팅에 일가견이 있는 그룹임에도 불구하고 생성형... ",https://www.ddaily.co.kr/page/view/2024013113193179149,https://n.news.naver.com/mnews/article/138/0002165990?sid=105
11,2024-01-30 12:16:00,디지털 헬스케어 준비 '의료 빅<b>데이터</b> 큐레이션' 교육과정 성료,강성홍 보건의료정보관리사협회 연구소장은 &quot;교육생들의 수준 높은 성과에 놀랐다&quot;며 &quot;올해 진행하는 심화 교육과정은 유전체 및 비정형 데이터 큐레이션에 집중하면서 <b>데이터 사이언티스트</b> 역량을 함께 갖출 수 있도록... ,http://www.doctorsnews.co.kr/news/articleView.html?idxno=153221,http://www.doctorsnews.co.kr/news/articleView.html?idxno=153221
12,2024-01-30 11:32:00,보건의료정보관리사협회 '빅<b>데이터</b> 큐레이션' 교육 성료,강성홍 협회 연구소장은 &quot;교육생들의 수준 높은 성과에 놀랐다&quot;며 &quot;금년에 진행되는 심화 교육과정은 유전체 및 비정형데이터 큐레이션에 집중하면서 <b>데이터 사이언티스트</b> 역량을 함께 갖출 수 있도록 프로그램을... ,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1157202&ref=naverpc,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1157202&ref=naverpc
13,2024-01-30 09:30:00,"“<b>데이터</b>이쿠, LG화학·두산 등 대기업 고객 확보하며 한국 시장 연착륙”","데이터이쿠는 2013년 프랑스 파리에서 고객의 비즈니스 요건을 충족하는 AI 플랫폼을 제공하기 위해 <b>데이터 사이언티스트</b>, 데이터 엔지니어, 데이터 분석가 등 데이터 전문가 4명의 공동 설립자에 의해 탄생됐다.... ",https://www.etnews.com/20240130000060,https://n.news.naver.com/mnews/article/030/0003177200?sid=105
14,2024-01-29 18:25:00,[이준기의 D사이언스] `노벨상 사관학교`가 발탁한 <b>데이터</b>과학자 &quot;AI로 인류난...,번짓수를 잘못 찾아간 학과에서 <b>데이터 사이언티스트</b>라는 꿈을 꿨다. 그는 석사과정 때 시스템온칩(SoC) 관련 연구를 하면서 시스템 자체보다 시스템 내부에서 구동되는 데이터에 더 관심을 쏟았다. 박사과정에 진학해선... ,https://www.dt.co.kr/contents.html?article_no=2024013002101731731002&ref=naver,https://n.news.naver.com/mnews/article/029/0002852379?sid=105
15,2024-01-29 15:02:00,인터뷰 | “위기에서 기회를 보다’ 아이브릭스 채종현 대표가 전하는 ‘비즈...,"아이브릭스는 AI 기술 전문 조직 뿐만 아니라 바로 이 영역에 데이터 엔지니어, <b>데이터 사이언티스트</b> 등 데이터 조직을 밀도있게 구성하여 남다른 전문성을 보유하고 있습니다.” “챗GPT의 등장 후 1년 간 탐색, AI 서비스... ",https://www.ciokorea.com/news/323252,https://www.ciokorea.com/news/323252
16,2024-01-28 17:11:00,[팽동현의 테크딥다이브] 반도체·클라우드에 <b>데이터</b>까지… 美·中 `AI판 자원...,향후 양국 간 AI패권다툼은 이런 컴퓨팅자원뿐 아니라 21세기의 석유라고도 불리는 <b>데이터</b>로도 확산될 수 있다. 지난해 초 영국 과학 전문지 뉴<b>사이언티스트</b>는 챗GPT와 같은 AI챗봇의 성능 향상이 2026년 이후 정체될... ,https://www.dt.co.kr/contents.html?article_no=2024012802109931081004&ref=naver,https://n.news.naver.com/mnews/article/029/0002852094?sid=105
17,2024-01-26 10:19:00,비용과 인력 우위…외국계 IT서비스 국내 시장 공략 무섭다,"최근에는 <b>데이터 사이언티스트</b>, 지원업무인력을 비롯해 산업군 스페셜리스트까지 전방위로 확대하고 있는 상황이다. 인포시스는 인도의 IT 업종에서 매출과 주식 시가총액이 타타컨설팅서비스(TCS)에 이어 2위를... ",https://www.ddaily.co.kr/page/view/2024011513001541231,https://n.news.naver.com/mnews/article/138/0002165686?sid=105
18,2024-01-26 07:46:00,"1위 프론트엔드개발자·2위 프로게이머·3위 백엔드개발자, 1월 4주차 IT 직업...",<b>데이터사이언티스트</b>는 62포인트로 전일보다 4포인트 상승해 6위를 차지했다. 게임개발자는 51포인트로 전일보다 4포인트 하락해 7위를 차지했다. 풀스택개발자는 45포인트로 전일보다 2포인트 하락해 8위를... ,https://www.cwn.kr/news/articleView.html?idxno=24501,https://www.cwn.kr/news/articleView.html?idxno=24501
19,2024-01-24 08:01:00,'슈퍼갑' 된 AI 전문가…&quot;연봉 1억은 예삿일&quot;,"김 CSO는 “<b>데이터 사이언티스트</b>만 해도 데이터 분석 능력을 기반으로 제품·사업 모델 개발까지 관여할 수 있는 ‘종합형 인재'를 선호하는 추세”라며 “이외에도 과거 직무, 프로젝트, 성과에 따라 연봉 차이가... ",https://www.sedaily.com/NewsView/2D47HMVJIZ,https://n.news.naver.com/mnews/article/011/0004290605?sid=101
20,2024-01-23 09:24:00,[인터뷰] B2B로 보폭 넓히는 팀스파르타… “AI 잘 쓰는 법 알려드립니다”,종합식품기업 농심의 경우 30여명을 대상으로 <b>데이터 사이언티스트</b>를 육성하는 사업을 수행했다. 한국투자증권은 3년째 교육을 이용 중인 ‘단골’이다. 황 이사는 “기업 교육은 본격적인 홍보 활동을 하지도 않았는데... ,https://www.ddaily.co.kr/page/view/2024012308332518060,https://n.news.naver.com/mnews/article/138/0002165385?sid=105
21,2024-01-22 16:42:00,"중기벤처부, AI개발 교육생 모집...&quot;취·창업 지원 강화한다&quot;",올해 교육은 <b>데이터 사이언티스트</b>(DS)와 데이터 엔지니어(DE) 직무별 특화과정을 운영하고 취업 연계 프로그램을 강화할 계획이다. 특화과정은 기초 및 심화 단계로 구분해 교육 기간도 4개월에서 6개월로 연장한다.... ,https://www.aitimes.com/news/articleView.html?idxno=156670,https://www.aitimes.com/news/articleView.html?idxno=156670
22,2024-01-22 14:05:00,빅테크도 급했다…&quot;2026년이면 AI가 학습할 <b>데이터</b> 고갈&quot;,영국 과학 전문지 뉴<b>사이언티스트</b>는 언어 <b>데이터</b> 부족으로 오는 2026년에 AI 챗봇 발전이 정체될 수 있다는 연구 결과를 지난해 내놨다. 글로벌 AI 챗봇 훈련에 필요한 언어 <b>데이터</b> 크기는 최근에 연간 50% 정도 늘었다.... ,https://www.hankyung.com/article/202401220871i,https://n.news.naver.com/mnews/article/015/0004939539?sid=101
23,2024-01-22 12:21:00,"'2부' 수원 삼성, 190cm FW 김현 영입…스트라이커 고민 해결하나 [오피셜]","수원은 아울러 8년간 중국과 한국에서 경험을 쌓은 김성현 피지컬 코치를 새로 선임했고, 송기호 스포츠 <b>사이언티스트</b>가 선수들의 체력 관련 <b>데이터</b>를 총괄 분석하며 감독을 보좌한다. 오장은과 고차원, 신화용 코치... ",https://www.xportsnews.com/article/1816266,https://sports.news.naver.com/news.nhn?oid=311&aid=0001684023
24,2024-01-22 11:16:00,"[쫌아는기자들] 업스테이지 성 킴, &quot;글로벌 AI 톱3? 한국이 못 할 것도 없다&quot;","그러니까 <b>데이터 사이언티스트</b> 등 컴퓨터 언어를 구사할 수 있는 인재들이 귀한 대접을 받습니다. 이 데이터를 활용하는 창구가 그들로 제한되니까요. 제가 예를 들어 업스테이지의 재무, 회계 데이터를 기반으로... ",https://www.chosun.com/economy/smb-venture/2024/01/22/SU4EHKJN5VCPNBFUXYJ5MLR4MU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003812228?sid=101
25,2024-01-22 10:22:00,"중소벤처기업부, 스타트업 AI 인재 200명 키운다",올해 4년차인 사업은 예비 청년 개발자들의 다양한 수요를 반영하기 위해 직무별 특화과정(<b>데이터 사이언티스트</b>·데이터 엔지니어)과 취업 연계 프로그램을 강화할 예정이다. 지난해 도입한 AI 직무 특화과정은 기초... ,https://www.foodneconomy.com/news/articleView.html?idxno=355390,https://www.foodneconomy.com/news/articleView.html?idxno=355390
26,2024-01-22 09:53:00,"중기부, 스타트업 AI 기술인력 양성사업 ‘이어드림 스쿨’ 교육생 모집",특화과정(<b>데이터 사이언티스트</b>‧엔지니어) 및 취업 연계 프로그램을 강화할 계획이다. 2023년 도입된 AI 직무 특화과정은 기초 및 심화 단계로 구분하고 교육 기간을 4개월에서 6개월로 확대한다. 또 올해부터는... ,https://www.ddaily.co.kr/page/view/2024012209373357779,https://n.news.naver.com/mnews/article/138/0002165311?sid=105
27,2024-01-22 09:08:00,"중기부, 2024년 '스타트업 AI 기술인력 양성 '이어드림 스쿨' 교육생 모집",올해로 4년차를 맞이한 '스타트업 AI 기술인력 양성사업'은 예비 청년 개발자들의 다양한 수요를 반영하고자 직무별 <b>데이터 사이언티스트</b>(DS)와 데이터 엔지니어(DE)로 분반 운영의 특화과정 및 취업 연계 프로그램을... ,https://www.aitimes.kr/news/articleView.html?idxno=30090,https://www.aitimes.kr/news/articleView.html?idxno=30090
28,2024-01-21 22:47:00,중기부 ’24년 ‘스타트업 AI 기술인력 양성사업(이어드림 스쿨)’ 교육생 모...,"▷직무별 특화과정 : <b>데이터 사이언티스트</b>(DS)와 데이터 엔지니어(DE)로 분반 운영 2023년도에 도입된 인공지능 직무 특화과정(DS, DE)을 기초 및 심화 단계로 구분하고, 교육기간도 확대(4개월 → 6개월)한다.... ",https://www.sportsseoul.com/news/read/1392372?ref=naver,https://n.news.naver.com/mnews/article/468/0001023730?sid=102
29,2024-01-21 15:22:00,"중기부, ‘스타트업 AI 기술인력 양성사업’ 교육생 모집",올해는 직무별 특화과정인 <b>데이터 사이언티스트</b>(DS)와 데이터 엔지니어(DE)를 강화해 운영한다. 청년창업사관학교 등 창업지원사업 참여기업 또는 IT 관련 단체 등과 연계한 인턴십 프로그램도 신설한다.... ,https://news.kmib.co.kr/article/view.asp?arcid=0019086261&code=61141111&cp=nv,https://n.news.naver.com/mnews/article/005/0001668359?sid=101
30,2024-01-21 12:02:00,"중기부, 청년 대상 스타트업 AI 기술인력 양성",올해로 4년차를 맞이한 이 사업은 예비 청년 개발자들의 다양한 수요를 반영하기위해 <b>데이터 사이언티스트</b>(DS)와 데이터 엔지니어(DE)를 구분해 직무별 특화과정을 진행하고 취업 연계 프로그램도 강화할 계획이다.... ,http://www.metroseoul.co.kr/article/20240120500012,http://www.metroseoul.co.kr/article/20240120500012
31,2024-01-21 12:02:00,"중기부, '스타트업 AI 기술인력 양성사업' 교육생 모집","DS는 <b>데이터사이언티스트</b>, DE는 데이터 엔지니어를 뜻한다. 작년에 도입된 AI 직무 특화과정(DS·DE)을 기초 및 심화 단계로 구분하고, 교육기간도 기존 4개월에서 6개월로 확대한다. 올해부터는 청년창업사관학교 등... ",http://www.m-i.kr/news/articleView.html?idxno=1086119,http://www.m-i.kr/news/articleView.html?idxno=1086119
32,2024-01-21 12:02:00,"중기부, AI 분야 개발 인력 양성",직무별 특화과정는 <b>데이터 사이언티스트</b>(DS)와 데이터 엔지니어(DE)로 분반 운영된다. 2023년에 도입된 인공지능 직무 특화과정을 기초·심화 단계로 구분하고 교육기간도 4개월에서 6개월로 확대한다. 올해부터는... ,https://www.asiatoday.co.kr/view.php?key=20240119010012362,https://www.asiatoday.co.kr/view.php?key=20240119010012362
33,2024-01-21 12:00:00,"스타트업 AI 인재 200명 키운다…중기부, '이어드림 스쿨' 교육생 모집",올해 4년차인 사업은 예비 청년 개발자들의 다양한 수요를 반영하기 위해 직무별 특화과정(<b>데이터 사이언티스트</b>·데이터 엔지니어)과 취업 연계 프로그램을 강화할 예정이다. 지난해 도입한 AI 직무 특화과정은 기초... ,https://www.news1.kr/articles/5296592,https://n.news.naver.com/mnews/article/421/0007303817?sid=101
34,2024-01-21 12:00:00,"청년 AI 개발인력 키운다…중기부, 이어드림 스쿨 교육생 모집","중기부는 올해로 4년차를 맞이한 이 사업에서 예비 청년 개발자들의 다양한 수요를 반영하기 위해 직무별 특화과정(<b>데이터 사이언티스트</b>, 데이터 엔지니어 분반 운영) 및 취업 연계 프로그램을 강화할 계획이다.... ",http://news.mt.co.kr/mtview.php?no=2024012109273140863,https://n.news.naver.com/mnews/article/008/0004988664?sid=101
35,2024-01-19 08:02:00,"1위 프로게이머·2위 프론트엔드개발자·3위 백엔드개발자, 1월 3주차 IT 직업...",<b>데이터 사이언티스트</b>는 58포인트로 전일보다 5포인트 하락해 6위를 차지했다. 게임개발자는 55포인트로 전일보다 0포인트 유지해 7위를 차지했다. 정보통신기술자는 47포인트로 전일보다 5포인트 상승해 8위를... ,https://www.cwn.kr/news/articleView.html?idxno=23681,https://www.cwn.kr/news/articleView.html?idxno=23681
36,2024-01-16 17:04:00,"한국생산성본부, 2024년도 국가공인자격·등록민간자격 시험 일정 공개","등록민간자격 4종목은 SW코딩자격, CAT(CAD실무능력평가), DSAC(<b>데이터 사이언티스트</b> 능력인증자격), PAC(프레젠테이션 능력인증자격)등이다. KPC 자격시험은 홈페이지(https://license.kpc.or.kr)를 통해 누구나 접수할 수... ",http://www.energydaily.co.kr/news/articleView.html?idxno=143493,http://www.energydaily.co.kr/news/articleView.html?idxno=143493
37,2024-01-16 15:44:00,"생산성본부, 2024년도 국가공인자격·등록민간자격 시험 일정 공개","등록민간자격은 △SW코딩자격 △CAT(CAD실무능력평가) △DSAC(<b>데이터 사이언티스트</b> 능력인증자격) △PAC(프레젠테이션 능력인증자격)이다. KPC 자격시험은 홈페이지를 통해 누구나 접수할 수 있고, 전국 모든 지역에서... ",https://www.ekn.kr/web/view.php?key=20240116010004624,https://www.ekn.kr/web/view.php?key=20240116010004624
38,2024-01-16 14:22:00,"천만명 응시 KPC 자격시험, 어떤 것이 있나","컴퓨팅 사고력을 평가하는 SW코딩, CAD응용프로그램의 기능적 측면과 기초 제도에 대한 전반적인 지식과 기술을 평가하는 CAD실무능력평가, <b>데이터 사이언티스트</b> 역량을 평가하는 <b>데이터 사이언티스트</b> 능력인증자격... ",http://www.fnnews.com/news/202401161415257136,https://n.news.naver.com/mnews/article/014/0005128778?sid=101
39,2024-01-16 12:42:00,"한국생산성본부, 2024년도 국가공인자격ㆍ등록민간자격 시험 일정 공개",등록민간자격 4종목은 △소프트웨어(SW)코딩자격 △CAD실무능력평가(CAT) △<b>데이터 사이언티스트</b> 능력인증자격(DSAC) △프레젠테이션 능력인증자격(PAC)이다. KPC 자격시험은 홈페이지를 통해 누구나 접수할 수 있고... ,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202401161226249850922,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202401161226249850922
40,2024-01-16 12:10:00,"한국생산성본부, 올해 국가공인·등록민간 자격시험 일정 공개","DSAC(<b>데이터 사이언티스트</b> 능력인증자격), PAC(프레젠테이션 능력인증자격)이다. 정보기술자격(ITQ)은 MS/한컴 오피스 및 인터넷 S/W 기반으로 디지털 역량을 높이는 실무형 국가공인 자격시험이다. 매월 둘째주... ",http://www.e2news.com/news/articleView.html?idxno=304971,http://www.e2news.com/news/articleView.html?idxno=304971
41,2024-01-16 11:24:00,KPC '2024년 국가공인·등록민간 자격 시험일정' 공개,"등록민간자격은 SW코딩자격, CAT(CAD실무능력평가), DSAC(<b>데이터 사이언티스트</b> 능력인증자격), PAC(프레젠테이션 능력인증자격) 등 4종목입니다. 시험은 KPC 홈페이지를 통해 누구나 접수가 가능하며 전국 모든 지역에서... ",http://www.newstomato.com/ReadNews.aspx?no=1216274&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1216274&inflow=N
42,2024-01-16 11:23:00,"생산성본부, 올해 국가공인자격·등록민간자격 시험 일정 공개","이외에도 컴퓨팅 사고력을 평가하는 SW코딩, CAD응용프로그램의 기능적 측면과 기초 제도에 대한 전반적인 지식과 기술을 평가하는 CAT(CAD실무능력평가), <b>데이터 사이언티스트</b> 역량을 평가하는 데이터... ",https://www.etnews.com/20240116000126,https://n.news.naver.com/mnews/article/030/0003173694?sid=101
43,2024-01-16 10:14:00,"한국생산성본부, 2024년도 국가공인자격·등록민간자격 시험 일정 발표","등록민간자격 4종목은 SW코딩자격, CAT(CAD실무능력평가), DSAC(<b>데이터 사이언티스트</b> 능력인증자격), PAC(프레젠테이션 능력인증자격) 등이다. ​KPC 자격시험은 전국 모든 지역에서 홈페이지를 통해 누구나 접수할 수... ",http://www.sisacast.kr/news/articleView.html?idxno=49659,http://www.sisacast.kr/news/articleView.html?idxno=49659
44,2024-01-13 11:12:00,"염기훈호, 코칭스태프 구성완료…양형모 주장 선임",송기호 스포츠<b>사이언티스트</b>는 GPS 장비를 활용한 <b>데이터</b>를 기본으로 훈련주기화를 모델링하고 선수들의 몸상태를 정확하게 파악해 훈련 강도를 조정하는 능력에서 감독의 전술에 부합하는 선수들의 피지컬 능력을... ,https://www.dailian.co.kr/news/view/1317121/?sc=Naver,https://sports.news.naver.com/news.nhn?oid=119&aid=0002789177
45,2024-01-13 08:00:00,"'염기훈호' 수원 삼성, 코치진 구성 완료…양형모 주장 선임",선수들의 체력 관련 <b>데이터</b>를 총괄 분석할 송기호 스포츠 <b>사이언티스트</b>도 합류했다. 염 감독은 이번 시즌 선수단 주장으로 베테랑 골키퍼 양형모를 선택했다. 수원의 주장을 골키퍼가 맡은 것은 2009년 이운재 이후... ,https://www.nocutnews.co.kr/news/6078449,https://sports.news.naver.com/news.nhn?oid=079&aid=0003852657
46,2024-01-13 00:22:00,"K리그2 수원 삼성 염기훈호, 코치진 구성 완료 ··· 주장 GK 양형모 선임","아울러 송기호 스포츠 <b>사이언티스트</b>가 선수들의 체력 관련 <b>데이터</b>를 총괄 분석한다&quot;고 덧붙였다. 김성현 피지컬 코치는 U-17 축구대표팀, 수원FC, 인천 현대제철, 전남 드래곤즈, FC안양 등에서 활동한 베테랑이다. 사진... ",https://www.ftimes.kr/news/articleView.html?idxno=24441,https://www.ftimes.kr/news/articleView.html?idxno=24441
47,2024-01-12 21:12:00,"염기훈호 수원, 오장은 수석코치 등 코치진 구성 완료…양형모 주장 등 주장단...",송기호 스포츠<b>사이언티스트</b>는 GPS 장비를 활용한 <b>데이터</b>를 기본으로 훈련주기화를 모델링하고 선수들의 몸상태를 정확하게 파악해 훈련 강도를 조정하는 능력이 탁월한 것으로 알려졌다. 감독의 전술에 부합하는... ,https://www.mediapen.com/news/view/888610,https://www.mediapen.com/news/view/888610
48,2024-01-12 21:12:00,"[오피셜] '염기훈호' 수원, 코칭스태프+주장단 구성 완료…주장 양형모+부주장...","또한, &quot;송기호 스포츠<b>사이언티스트</b>는 GPS 장비를 활용한 <b>데이터</b>를 기본으로 훈련주기화를 모델링하고 선수들의 몸상태를 정확하게 파악하여 훈련 강도를 조정하는 능력에서 감독의 전술에 부합하는 선수들의 피지컬... ",http://www.interfootball.co.kr/news/articleView.html?idxno=622165,https://sports.news.naver.com/news.nhn?oid=413&aid=0000171073
49,2024-01-12 18:46:00,"K리그2 수원 삼성, 코칭스태프 구성 완료…주장은 양형모",이밖에 8년간 중국과 한국에서 경험을 쌓은 김성현 피지컬 코치와 선수들의 체력 관련 <b>데이터</b>를 총괄 분석하는 송기호 스포츠 <b>사이언티스트</b>가 수원에 합류했다. 코칭스태프 구성을 완료한 수원은 이날 태국 방콕으로... ,https://www.kgnews.co.kr/news/article.html?no=777945,https://www.kgnews.co.kr/news/article.html?no=777945
50,2024-01-12 18:41:00,"'염기훈호' 수원삼성, 2024시즌 코칭스태프+주장단 인선 완료...동계훈련 돌입",송기호 스포츠<b>사이언티스트</b>는 GPS 장비를 활용한 <b>데이터</b>를 기본으로 훈련주기화를 모델링하고 선수들의 몸상태를 정확하게 파악해 훈련 강도를 조정하는 능력에서 감독의 전술에 부합하는 선수들의 피지컬 능력을 만들... ,https://www.xportsnews.com/article/1813181,https://sports.news.naver.com/news.nhn?oid=311&aid=0001680971
51,2024-01-12 18:38:00,'강등 수원' 바빠지는 리빌딩…젊은 보좌진·<b>데이터</b> 축구 중점,송기호 스포츠<b>사이언티스트</b>는 GPS 장비를 활용한 <b>데이터</b>를 기본으로 훈련주기화를 모델링하고 선수들의 몸상태를 정확하게 파악하여 훈련 강도를 조정하는 능력에서 감독의 전술에 부합하는 선수들의 피지컬 능력을... ,https://www.stnsports.co.kr/news/articleView.html?idxno=211080,https://sports.news.naver.com/news.nhn?oid=450&aid=0000097462
52,2024-01-12 18:35:00,"'2부' 수원, '염기훈호' 주장단+코칭스태프 공개…GK 양형모 주장 선임",아울러 송기호 스포츠 <b>사이언티스트</b>가 선수들의 체력 관리를 담당한다. 그는 GPS 장비를 활용한 <b>데이터</b>를 기본으로 훈련주기화를 모델링하고 선수들의 몸상태를 정확하게 파악하여 훈련 강도를 조정하는 일을 맡는다.... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=652986,https://sports.news.naver.com/news.nhn?oid=477&aid=0000468454
53,2024-01-12 18:10:00,"‘승격 특명’ 수원 염기훈호, 코치진 구성 완료… 주장 양형모","선수들의 체력 관련 <b>데이터</b>를 총괄 분석할 송기호 스포츠 <b>사이언티스트</b>도 합류했다. 김성현 피지컬 코치는 U-17 축구대표팀, 수원FC, 인천 현대제철, 전남 드래곤즈, FC안양 등에서 활동했다. 염 감독은 이번 시즌 선수단... ",http://www.segye.com/newsView/20240112512557?OutUrl=naver,https://sports.news.naver.com/news.nhn?oid=022&aid=0003894249
54,2024-01-12 18:00:00,"수원 삼성, 새 시즌 코치진 구성 완료…주장은 골키퍼 양형모","선수들의 체력 관련 <b>데이터</b>를 총괄 분석할 송기호 스포츠 <b>사이언티스트</b>도 합류했습니다. 김성현 피지컬 코치는 U-17 축구대표팀, 수원FC, 인천 현대제철, 전남 드래곤즈, FC안양 등에서 활동했습니다. 염 감독은 이번 시즌... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1007497285&plink=ORI&cooper=NAVER,https://sports.news.naver.com/news.nhn?oid=055&aid=0001122178
55,2024-01-12 17:57:00,"‘승격 도전’ 수원삼성, 코치진 구성 완료…주장은 골키퍼 ‘양형모’",아울러 송기호 스포츠 <b>사이언티스트</b>가 선수들의 체력 관련 <b>데이터</b>를 총괄 분석한다”고 말했다. 염 감독은 새 시즌 선수단을 이끌 주장으로 양형모 골키퍼를 선임했다. 수원에서 11년 차인 양형모 주장은 2009년 이운재... ,https://www.sportsworldi.com/newsView/20240112512607,https://sports.news.naver.com/news.nhn?oid=396&aid=0000664934
56,2024-01-12 17:50:00,"1부 복귀 노리는 '염기훈호' 수원, 코치진 구성 완료…주장은 베테랑 양형모",송기호 스포츠 <b>사이언티스트</b>도 팀에 합류했다. 그는 선수들의 체력 관련 <b>데이터</b>를 총괄 분석을 맡는다. 한편 염 감독은 이번 시즌 선수단 주장으로 베테랑 골키퍼 양형모를 선택했다. 수원의 주장을 골키퍼가 맡은 것은... ,https://isplus.com/article/view/isp202401120126,https://sports.news.naver.com/news.nhn?oid=241&aid=0003323863
